ANIO,CIIU,DESCRIPCION_CIIU,RAZON_SOCIAL_ANONIMIZADA,TIPO,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,NIVEL_DIGITALIZACION,DIG_GENERAL,GESTION_EMPRESARIAL,COMERCIO_ELECTRONICO,ANALISIS_DE_DATOS,MARKETING_DIGITAL,MEDIOS_DE_PAGO,FINANZAS,FECHA_INICIO,FECHA_FIN,TIEMPO_DEMORA_MINUTOS,FECHA_REGISTRO,AUT_PUBLICIDAD,FECHA_PUB_PNDA,SECTOR,CATEGORIA,UBICACION,ID
2021,15417,ELAB. PROD. DE PANADERIA.,80F2B9CDB70BE410E5701ADF7491B062B6CF969045EEE294945524E0D9BEB82F,NATURAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,Básico,35.0,54.17,12.5,50.0,32.0,25.0,56.25,2021-11-11,2022-12-02,554646,2021-11-11,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CAJAMARCA,6190
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,791BA388ADDA58E79DF8C1330EFCDB82B1F6FBC46B3C085C581F0AB61B071B1F,NATURAL,LIMA,LIMA,COMAS,150110,Básico,36.0,37.5,50.0,25.0,27.0,25.0,43.75,2021-11-16,2022-12-02,548723,2021-11-16,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,6191
2021,51906,VTA. MAY. DE OTROS PRODUCTOS.,4B17CA60839E95C485D583FF8CA01C6DE42F238EE03AE5715C6027D193E1E127,NATURAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,Intermedio,55.0,29.17,100.0,50.0,46.0,25.0,37.5,2021-11-16,2022-12-02,548592,2021-11-16,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,6192
2021,52322,"VTA. MIN. PRODUCTOS TEXTILES, CALZADO.",617C595A73FF54EF5F0379AE2C24541D418288320E5DFB32186935C10AC3665C,NATURAL,LIMA,LIMA,SAN MARTIN DE PORRES,150135,Básico,41.0,70.84,37.5,25.0,40.0,0.0,31.25,2021-11-16,2022-12-02,548716,2021-11-16,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,6193
2021,52524,VTA. MIN. EN PUESTOS DE VENTA.,582E0D64459AD7FD33E7BD2DDAD30FF8A493975CD4C3E46220B17E76666FC5B5,NATURAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,150133,Intermedio,52.0,66.67,50.0,25.0,50.0,25.0,75.0,2021-11-16,2022-12-02,548602,2021-11-16,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,6194
2021,52348,VTA. MIN. ARTICULOS DE FERRETERIA.,C9BAF030C506E098F3BDC876764CD164BE81AFE943BB0DB978401D3878CAA2FB,NATURAL,CUSCO,LA CONVENCION,SANTA ANA,80901,Básico,42.0,41.67,37.5,50.0,42.0,50.0,43.75,2021-11-10,2022-12-02,556631,2021-11-10,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CUSCO,6195
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,70FD1712FCD53388C237262153D67FAA279240C4065CB266BC4C9D34C0A89375,NATURAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,Intermedio,63.0,62.5,100.0,25.0,57.0,50.0,37.5,2021-11-11,2022-12-02,554740,2021-11-11,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6196
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",96DA9B2B6C3B842DA226EBE2DC6FB232236B4A2A2408AF942607C16698E2FBCF,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,32.0,29.17,50.0,0.0,20.0,50.0,56.25,2021-11-17,2022-12-02,547443,2021-11-17,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,CAJAMARCA,6197
2021,45207,CONSTRUCCION EDIFICIOS COMPLETOS.,AEF30F456602B39D668DE72E99509C184865A722D66DEDF3948D19BC83D6B48F,NATURAL,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,60901,Básico,46.0,37.5,62.5,75.0,32.0,50.0,31.25,2021-11-17,2022-12-02,547443,2021-11-17,SI,2025-03-06,SERVICIOS,INMOBILIARIA Y CONSTRUCCIÓN,CAJAMARCA,6198
2021,74996,OTRAS ACTIVIDADES EMPRESARIALES NCP.,4C9352DEC74306B3255C02225BE60C5780BD98D790F46A4B83338AD901F4288C,NATURAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,Básico,46.0,41.67,75.0,100.0,12.0,50.0,31.25,2021-11-11,2022-12-02,554645,2021-11-11,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,CAJAMARCA,6199
2022,18100,FAB. DE PRENDAS DE VESTIR.,799E49A7A3547BAE34A3C004644594927BE3D960F630310533B6C3243BDFB8E4,NATURAL,LA LIBERTAD,TRUJILLO,EL PORVENIR,130102,Básico,34.0,41.67,12.5,75.0,38.0,0.0,37.5,2022-12-01,2022-12-02,1902,2021-11-26,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LA LIBERTAD,6200
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,CDC9767BD94D73C0F18221E20974B94B9579C6C91ADA4D0DE63830E733563380,NATURAL,AREQUIPA,AREQUIPA,TIABAYA,40123,Básico,46.0,54.17,50.0,25.0,52.0,25.0,31.25,2021-12-14,2022-12-01,507388,2021-12-14,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,AREQUIPA,6201
2021,51313,VTA. MAY. PRODUCTOS TEXTILES.,3A284CAA781CE446E60DE6C1D1C7AA43B02D564DC02BE15681717663EA76E817,NATURAL,LIMA,LIMA,LURIGANCHO,150118,Básico,42.0,41.67,75.0,0.0,20.0,50.0,62.5,2021-11-29,2022-12-01,528382,2021-11-29,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,6202
2022,45207,CONSTRUCCION EDIFICIOS COMPLETOS.,06F34F8FA56C36F684E0F3F73296DE5FB9FB085B2D1C582CA4A28B9F7153173B,NATURAL,LIMA,LIMA,LURIGANCHO,150118,Básico,35.0,79.17,0.0,50.0,25.0,25.0,50.0,2022-12-01,2022-12-01,1,2021-11-26,SI,2025-03-06,SERVICIOS,INMOBILIARIA Y CONSTRUCCIÓN,LIMA METROPOLITANA,6203
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",078B4EC6913B277CAE610841B5F07B60C70DE17FA296A2126F08FA6D7C964A23,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Básico,35.0,20.84,62.5,25.0,30.0,50.0,12.5,2021-12-16,2022-12-01,503592,2021-12-16,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,MOQUEGUA,6204
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,8A4B82B73B1F69480345602EC0B7436CEC20243101F76260D32CE58F2B2867DB,NATURAL,AREQUIPA,AREQUIPA,YANAHUARA,40126,Básico,39.0,45.84,50.0,75.0,15.0,0.0,56.25,2021-12-14,2022-12-01,506611,2021-12-14,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AREQUIPA,6205
2021,52206,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",1AC38EE0B47F75AE94BA1CAC3889A4DE2D5CF79BE28244D5DB93343B48D9341D,NATURAL,CAJAMARCA,CAJAMARCA,CAJAMARCA,60101,Básico,40.0,25.0,62.5,0.0,40.0,25.0,56.25,2021-11-29,2022-12-01,528379,2021-11-29,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6206
2021,52322,"VTA. MIN. PRODUCTOS TEXTILES, CALZADO.",94500449E067AC274D5FCB285A1428EE3B888CE9689F804EA9D3D0D0B5176FB4,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,40.0,41.67,62.5,0.0,30.0,50.0,50.0,2021-11-30,2022-12-01,526332,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6207
2021,92192,OTRAS ACTIVID.ENTRETENIMIENTO NCP.,CE0ECC7916117D0B0D8ECF1052DD61F0BB99CE75031085DE704AF701C9667CAA,NATURAL,AREQUIPA,AREQUIPA,YANAHUARA,40126,Básico,38.0,41.67,75.0,0.0,31.0,25.0,6.25,2021-12-14,2022-12-01,506599,2021-12-14,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AREQUIPA,6208
2021,52190,VTA.  MIN. OTROS PRODUCTOS EN ALMACEN.,43F40B5F2AC634CE4FC39DF6E4470024A8A0EB502176771FE3EF810615BACC99,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Básico,42.0,54.17,12.5,75.0,52.0,25.0,37.5,2021-12-16,2022-12-01,503569,2021-12-16,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,MOQUEGUA,6209
2021,15417,ELAB. PROD. DE PANADERIA.,AEAEBBA540D2B78EF1BDC036613CB7898A920FB9E0021AC585D26C0F1154E3AC,NATURAL,AREQUIPA,AREQUIPA,YANAHUARA,40126,Intermedio,51.0,41.67,62.5,50.0,37.0,25.0,100.0,2021-12-13,2022-12-01,507180,2021-12-13,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AREQUIPA,6210
2021,93016,"LAVADO, LIMPIEZA Y TE%IDO TELA",42C0485F1D95F6EEEF6E667C06EE8D465C94616AAF40E7953F076C423191DD95,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,45.0,45.83,62.5,50.0,25.0,25.0,68.75,2021-11-30,2022-12-01,526282,2021-11-30,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,CAJAMARCA,6211
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,E91EE0E1280C5D99E28C184015D2A221182A719921DA68D91C900673C7BED095,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,48.0,45.84,87.5,25.0,27.0,50.0,37.5,2021-11-30,2022-12-01,526271,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6212
2021,71118,ALQUILER EQUIPO TRANSPORTE V. TERRES.,AE446B868D692203DAE2902C24B4C3E970EF1B94B368D67511C53B221E6F1399,NATURAL,AYACUCHO,SUCRE,QUEROBAMBA,50901,Inicial,22.0,58.34,12.5,0.0,20.0,0.0,12.5,2021-11-30,2022-12-01,525792,2021-11-30,SI,2025-03-06,SERVICIOS,LOGÍSTICA Y TRANSPORTE,AYACUCHO,6213
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,AA38674036D978A280342BE12B744B937418EB59684FADE34CA1B9DEEF43893D,NATURAL,AYACUCHO,LA MAR,CHUNGUI,50505,Básico,27.0,25.0,0.0,50.0,42.0,0.0,43.75,2021-11-05,2022-12-01,563494,2021-11-05,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AYACUCHO,6214
2021,14290,EXP. OTRAS MINAS Y CANTERAS NIA.,7536A47908EBAB660C4D5F38B2DE7AE06F72E1CC66C9F8EA92F2B4AB28448027,NATURAL,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,90101,Básico,35.0,66.67,12.5,25.0,25.0,50.0,62.5,2021-12-13,2022-12-01,507830,2021-12-13,SI,2025-03-06,MANUFACTURA,MINERÍA METALES,HUANCAVELICA,6215
2021,15417,ELAB. PROD. DE PANADERIA.,C7F9A0F5CAE43CB049A6747A5553A97E513F934EEDA3169A1E6E7D71F7699973,NATURAL,AREQUIPA,AREQUIPA,SOCABAYA,40122,Intermedio,63.0,33.33,100.0,75.0,70.0,25.0,18.75,2021-12-14,2022-12-01,506590,2021-12-14,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AREQUIPA,6216
2021,52391,OTROS TIPOS DE VENTA AL POR MENOR.,96FD4B06610840FC393C98FAF9EC3908E34C5F5DBBA97D1003371C88D23FDAB3,NATURAL,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,Intermedio,54.0,70.84,75.0,50.0,26.0,50.0,56.25,2021-12-16,2022-12-01,504005,2021-12-16,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,MADRE DE DIOS,6217
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",85822A6E4F9D53423F7F01FBBD7AF0FC7409CDEB14A56306BB9506B1F8B91809,NATURAL,AREQUIPA,AREQUIPA,SOCABAYA,40122,Básico,40.0,25.0,50.0,75.0,27.0,25.0,56.25,2021-12-14,2022-12-01,506611,2021-12-14,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AREQUIPA,6218
2021,52310,VTA.  MIN. PROD. FARMAC. Y ART. TOCADOR.,F0AADFD82DC8F19DD7F0B366A04A7BF13D81FB85FFFFA7104FDD720B24C07FBE,NATURAL,AREQUIPA,AREQUIPA,SOCABAYA,40122,Básico,44.0,66.67,50.0,75.0,11.0,50.0,50.0,2021-12-14,2022-12-01,506599,2021-12-14,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,AREQUIPA,6219
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",90968A39DD1AA3C26F1719D8080009579B4DA8D4E401CC1885E36BDFCCBCB877,NATURAL,ICA,ICA,ICA,110101,Básico,38.0,79.17,12.5,50.0,41.0,0.0,12.5,2021-12-03,2022-12-01,522148,2021-12-03,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,ICA,6220
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",E4B7D4EADDEEE5BD36271A78581A6F2AE423D98525BE08C7E3EF68B67D783993,NATURAL,AREQUIPA,AREQUIPA,MARIANO MELGAR,40109,Básico,34.0,50.0,25.0,25.0,37.0,0.0,37.5,2021-11-30,2022-12-01,526959,2021-11-30,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AREQUIPA,6221
2021,24245,FAB. JABONES Y DETERGENTES.,AAAF7B8FD52B814F781943F17BBBABBEB4481F664C1C62D1A57327707DF968E1,NATURAL,CUSCO,URUBAMBA,URUBAMBA,81301,Básico,49.0,62.5,62.5,0.0,45.0,25.0,62.5,2021-12-14,2022-12-01,506896,2021-12-14,SI,2025-03-06,MANUFACTURA,MANUFACTURA,CUSCO,6222
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",91FD12419988C124663C136B23B75AE451AF9BAC6258B34EE0A1F308FBCDCE3F,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Básico,44.0,20.83,37.5,100.0,36.0,25.0,87.5,2021-12-14,2022-12-01,506505,2021-12-14,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,MOQUEGUA,6223
2021,74145,ACTIV.DE ASESORAMIENTO EMPRESARIAL,EEA3B56279EA5E44329C5E2B65748C6B9B1A4C679140795489ECA85E25928421,NATURAL,LIMA,LIMA,LIMA,150101,Básico,44.0,41.67,37.5,100.0,37.0,25.0,43.75,2021-11-05,2022-12-01,563492,2021-11-05,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,LIMA METROPOLITANA,6224
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,45849C56DCB12C83E66E6C402C9C5512F68CB579608B419C7F32747B919ADC50,NATURAL,ICA,ICA,ICA,110101,Básico,45.0,58.34,62.5,75.0,12.0,0.0,68.75,2021-12-03,2022-12-01,522152,2021-12-03,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,ICA,6225
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,4F042203104A9F33135A5DF481F66BE82DFB1BE6404A183184A7597FA3135B7E,NATURAL,ICA,ICA,ICA,110101,Intermedio,61.0,62.5,87.5,100.0,42.0,25.0,31.25,2021-12-03,2022-12-01,522151,2021-12-03,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,ICA,6226
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,C28E213E24ADE94326AD0FB6A6982EF36C94AC67B7C754C802C01757C5E94584,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Básico,40.0,50.0,12.5,50.0,62.0,0.0,31.25,2021-12-14,2022-12-01,506505,2021-12-14,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,MOQUEGUA,6227
2021,61208,TRANSPORTE VIAS NAVEGACION INTERIOR.,B7AE6D673E1B68197F0D1D45B42B02C235CAB1F2D5AE6986E28859CCD8C10953,NATURAL,MADRE DE DIOS,TAMBOPATA,LABERINTO,170104,Básico,29.0,16.67,12.5,100.0,25.0,0.0,50.0,2021-12-16,2022-12-01,503081,2021-12-16,SI,2025-03-06,SERVICIOS,LOGÍSTICA Y TRANSPORTE,MADRE DE DIOS,6228
2021,52206,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",54349F988A0317A8ED3A3F680AC4C49A0B6B65618FC3D95088401F1DAC8801C0,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Intermedio,63.0,79.17,75.0,50.0,52.0,25.0,62.5,2021-11-30,2022-12-01,527050,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6229
2021,36104,FAB. DE MUEBLES.,282989AEC9A1B0F34F4124A5D6F49769AADB89A14AFC26C2F126B1006A7A9D0F,NATURAL,AREQUIPA,AREQUIPA,PAUCARPATA,40112,Intermedio,55.0,62.5,100.0,25.0,30.0,25.0,50.0,2021-11-30,2022-12-01,526959,2021-11-30,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AREQUIPA,6230
2021,71290,ALQUILER OTROS TIPOS MAQ.Y EQUI. NCP.,E32DD0C4F24E936A4C94F49E49E9396F9D98295BBD2FFCF6FF2935A4D86D94F1,NATURAL,AREQUIPA,AREQUIPA,PAUCARPATA,40112,Básico,44.0,50.0,62.5,50.0,26.0,25.0,43.75,2021-11-30,2022-12-01,526964,2021-11-30,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,AREQUIPA,6231
2021,51430,VTA. MAY. MATERIALES DE CONSTRUCCION.,A2D489EE89F5432F829FE087C53275D2D32F069B639DC474BAC5176DBBA79D41,NATURAL,AREQUIPA,AREQUIPA,PAUCARPATA,40112,Intermedio,52.0,12.5,50.0,100.0,65.0,25.0,62.5,2021-11-30,2022-12-01,526974,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,AREQUIPA,6232
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",630611F94835D0442656B1FBF00DBE316DB416C8EBE52108962CB752FC6BDD78,NATURAL,AREQUIPA,AREQUIPA,SACHACA,40117,Intermedio,58.0,41.67,62.5,100.0,60.0,25.0,43.75,2021-11-30,2022-12-01,526960,2021-11-30,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AREQUIPA,6233
2021,52118,VTA. MIN. EN ALMACENES NO ESPECIALIZ.,F379F077853A7FA42497C70E5A2875B9858AA0446C39232178EF37BC93D628E1,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Intermedio,59.0,45.84,100.0,75.0,31.0,50.0,56.25,2021-12-15,2022-12-01,505441,2021-12-15,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6234
2021,51313,VTA. MAY. PRODUCTOS TEXTILES.,C875EF9FABE085CBF17952FB204711BB64D3CD81CF691E91002D9684FBD0621F,NATURAL,LIMA,LIMA,LIMA,150101,Básico,44.0,33.34,75.0,25.0,36.0,50.0,31.25,2021-11-08,2022-12-01,559447,2021-11-08,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,LIMA METROPOLITANA,6235
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",729A1500795DFEACB487BF2153D41CC15943EB465EC949A9073A65092908DFAE,NATURAL,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,Intermedio,53.0,62.5,62.5,100.0,26.0,50.0,50.0,2021-12-15,2022-12-01,504015,2021-12-15,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,MADRE DE DIOS,6236
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,E7C6A9B345DC2932AA9DC23424B787AD7E51D7C303E820246D42BEBF06991C5C,NATURAL,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,Básico,32.0,58.34,12.5,50.0,27.0,25.0,31.25,2021-12-16,2022-12-01,503995,2021-12-16,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,MADRE DE DIOS,6237
2021,26960,"CORTE, TALLADO Y ACABADO DE PIEDRA.",B9DF4B9EE3E86C66F7CEB96D71F8E38856E34BF7FEF4754F1F754FBEEEB746DA,NATURAL,AYACUCHO,LA MAR,CHUNGUI,50505,Básico,47.0,50.0,50.0,75.0,31.0,0.0,81.25,2021-11-05,2022-12-01,563486,2021-11-05,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AYACUCHO,6238
2021,75113,ACTIV. ADMINIST. PUBLICA EN GENERAL,ECEEBCEAF92A8FAE2195CC6A82297741665EFAFEDD10E10005AE8F47269761D0,NATURAL,ICA,ICA,ICA,110101,Básico,45.0,62.5,50.0,25.0,22.0,50.0,81.25,2021-12-06,2022-12-01,517794,2021-12-06,SI,2025-03-06,SERVICIOS,SECTOR PÚBLICO Y GOBIERNO,ICA,6239
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",033AA668E51206C29C3581F83C5630C2AAB9DA4016CB99D5835A492A9DF2310E,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Intermedio,59.0,50.0,25.0,100.0,73.0,50.0,81.25,2021-12-14,2022-12-01,506506,2021-12-14,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,MOQUEGUA,6240
2021,50304,"VENTA PARTES, PIEZAS, ACCESORIOS.",0D2424011750A636B1A10A795302DAB73D581CD3571AFC0373B3C0ADF3EBB896,NATURAL,AREQUIPA,AREQUIPA,SOCABAYA,40122,Básico,38.0,62.5,12.5,25.0,57.0,50.0,6.25,2021-11-30,2022-12-01,526744,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,AREQUIPA,6241
2021,45308,ACONDICIONAMINTO DE EDIFICIOS.,56A5517F426264330F9F1E4A27D8688CAFCAF6F4EE4BEA9A6E149A31353623CB,NATURAL,AREQUIPA,AREQUIPA,SOCABAYA,40122,Básico,37.0,33.34,50.0,50.0,25.0,25.0,37.5,2021-11-30,2022-12-01,526965,2021-11-30,SI,2025-03-06,SERVICIOS,INMOBILIARIA Y CONSTRUCCIÓN,AREQUIPA,6242
2021,52206,"VTA.  MIN. ALIMENTOS, BEBIDAS, TABACO.",8C86F72C8B5D14F805ADE64855D93D9B623B9C2A803A0CEC3084449DFD30031E,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,50.0,50.0,62.5,75.0,22.0,25.0,87.5,2021-11-30,2022-12-01,526337,2021-11-30,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6243
2021,70109,ACTIVIDADES INMOBILIARIAS,D2AFA6FF65BF7492266D981541D9F3FA4E910A05C6D877A462B60114E50D4E13,NATURAL,MADRE DE DIOS,TAMBOPATA,INAMBARI,170102,Básico,43.0,37.5,50.0,50.0,40.0,25.0,50.0,2021-12-15,2022-12-01,504025,2021-12-15,SI,2025-03-06,SERVICIOS,INMOBILIARIA Y CONSTRUCCIÓN,MADRE DE DIOS,6244
2022,55205,"RESTAURANTES, BARES Y CANTINAS.",E4B13A1FCCD05D17371488C6E2D6C8B20723E7D357C78AB9D3C36A3AD2D1AC4C,NATURAL,AYACUCHO,LA MAR,CHUNGUI,50505,Intermedio,52.0,33.34,100.0,50.0,37.0,0.0,37.5,2022-12-01,2022-12-01,2,2021-11-30,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AYACUCHO,6245
2021,74996,OTRAS ACTIVIDADES EMPRESARIALES NCP.,8F61EBABA9763D38464318D99EFCBDAD57B1B5D3442A5ED11004558759E3A347,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,48.0,33.33,50.0,50.0,45.0,50.0,81.25,2021-11-30,2022-12-01,526762,2021-11-30,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,CAJAMARCA,6246
2022,36996,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,C29ACCBB43D6FB3DB30A4F792685A566FDCED4192D1C4A26E7975077007967FD,NATURAL,LIMA,LIMA,LIMA,150101,Intermedio,58.0,50.0,75.0,50.0,55.0,50.0,56.25,2022-10-28,2022-12-01,48844,2021-11-27,SI,2025-03-06,MANUFACTURA,MANUFACTURA,LIMA METROPOLITANA,6247
2021,55205,"RESTAURANTES, BARES Y CANTINAS.",7D007C9F6B5383506CDC3FB8A5B958D84D8FF5C914CF0BDB350826B17CACAE8F,NATURAL,AYACUCHO,HUAMANGA,AYACUCHO,50101,Básico,36.0,54.17,25.0,50.0,27.0,0.0,56.25,2021-11-05,2022-12-01,563493,2021-11-05,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AYACUCHO,6248
2021,92192,OTRAS ACTIVID.ENTRETENIMIENTO NCP.,32FC7E160D7FB170C48B03A7417FC2C94FBF5224D778E9778BB0E5016F9F8BEC,NATURAL,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50110,Básico,39.0,41.67,50.0,25.0,26.0,50.0,50.0,2021-11-05,2022-12-01,563485,2021-11-05,SI,2025-03-06,SERVICIOS,TURISMO Y HOTELERÍA,AYACUCHO,6249
2021,52524,VTA. MIN. EN PUESTOS DE VENTA.,8E59E10CF889939AB8A839C154BBA0C38C0C1AA96B90DDA83317DC1AA8730EDF,NATURAL,CAJAMARCA,JAEN,JAEN,60801,Básico,35.0,58.34,25.0,50.0,25.0,25.0,37.5,2021-12-13,2022-12-01,507454,2021-12-13,SI,2025-03-06,COMERCIO,CONSUMO MASIVO Y RETAIL,CAJAMARCA,6250
2021,26960,"CORTE, TALLADO Y ACABADO DE PIEDRA.",4CA7D71FC73A150CBF380A767AC22980BF07090DC3BB22204E0ABF0873E296C3,NATURAL,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50110,Intermedio,52.0,45.84,62.5,75.0,40.0,0.0,75.0,2021-11-05,2022-12-01,563485,2021-11-05,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AYACUCHO,6251
2021,36104,FAB. DE MUEBLES.,F4CAA0CF7CAC1908286E445EBBFDB7911144AA45C102F4AB203063F71CBD5ED7,NATURAL,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,50110,Intermedio,51.0,62.5,50.0,100.0,25.0,0.0,81.25,2021-11-05,2022-12-01,563488,2021-11-05,SI,2025-03-06,MANUFACTURA,MANUFACTURA,AYACUCHO,6252
2021,93098,OTRAS ACTIVID.DE TIPO SERVICIO NCP,78933626D7FB7FC1F513D4040AC99B440FDA3BEE1E0B2533E043D2C7F096DD5B,NATURAL,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,180101,Básico,49.0,45.84,75.0,25.0,32.0,25.0,81.25,2021-12-16,2022-12-01,503584,2021-12-16,SI,2025-03-06,SERVICIOS,SERVICIOS PROFESIONALES,MOQUEGUA,6253
